"AÑO","FECHA","DIA","HORA","AREA","DIRECCION HECHO","CONTROLES DE TRANSITO","BARRIO HECHO","CLASE DE ACCIDENTE","CLASE DE SERVICIO","GRAVEDAD DEL ACCIDENTE","CLASE DE VEHICULO","Cordenada Geografica "
"2,025","2025/04/09","miercoles","16:00:00","URBANA","CALLE 25 21 31","NINGUNO","CENTRO","CHOQUE","PARTICULAR","NO INFORMA","BICICLETA","POINT (-76.200731 4.086853)"
"2,025","2025/04/12","sabado","17:45:00","URBANA","CALLE 21 FRENTE 30 -51","NINGUNO","CESPEDES","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.192536 4.088328)"
"2,025","2025/04/12","sabado","21:06:00","URBANA","CALLE 22 CARRERA 16","NINGUNO","RUBEN CRUZ","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.202997 4.090238)"
"2,025","2025/04/13","domingo","21:10:00","URBANA","CALLE 25 - 25-73","NINGUNO","CENTRO","ATROPELLO","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.1969 4.08627)"
"2,025","2025/04/14","lunes","11:10:00","URBANA","CARRERA 21 CALLE 45","NINGUNO","LAS OLIMPICAS","CHOQUE","PARTICULAR","NO INFORMA","CAMIONETA","POINT (-76.204397 4.070484)"
"2,025","2025/04/15","martes","14:10:00","URBANA","VIA TRES ESQUINAS AVICOLA LA CHICA","NINGUNO","TRES ESQUINAS","CHOQUE","PARTICULAR","NO INFORMA","AUTOMOVIL","POINT (-76.210023 4.101557)"
"2,025","2025/04/15","martes","12:10:00","URBANA","CALLE 27 1 OESTE","NINGUNO","BUENOS AIRES","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.213271 4.087578)"
"2,025","2025/04/16","miercoles","11:30:00","URBANA","TRANSVERSAL 12 DIAG 23","NINGUNO","RUBEN CRUZ","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.189401 4.100316)"
"2,025","2025/04/16","miercoles","07:35:00","URBANA","CARRERA 24 FRENTE PREDIO 28 40","NINGUNO","COMUNA 4","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.198961 4.083421)"
"2,025","2025/04/18","viernes","19:10:00","URBANA","CALLE 27 CARRERA 25","NINGUNO","CENTRO","CHOQUE","PARTICULAR","NO INFORMA","AUTOMOVIL","POINT (-76.197892 4.084547)"
"2,025","2025/04/21","lunes","11:50:00","URBANA","CARRERA 2 CALLE 20","NINGUNO","TULUA","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.213123 4.096598)"
"2,025","2025/04/24","jueves","12:20:00","URBANA","CARRERA 18 CALLE 28","NINGUNO","No informa","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.201681 4.092413)"
"2,025","2025/04/25","viernes","20:30:00","URBANA","CARRERA 40 FRENTE 28-48","NINGUNO","JAZMIN","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.186981 4.081256)"
"2,025","2025/04/27","domingo","00:40:00","URBANA","TRANSVERSAL 12 CARRERA 22A","NINGUNO","COMUNA 9","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.201888 4.096725)"
"2,025","2025/04/28","lunes","12:40:00","URBANA","CALLE 27 CARRERA 25 HASTA LA CRA24","NINGUNO","CENTRO","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.197935 4.08459)"
"2,025","2025/04/28","lunes","21:15:00","URBANA","CARRERA 30 CALLE 28","NINGUNO","VICTORIA","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.195022 4.083298)"
"2,025","2025/04/28","lunes","21:30:00","URBANA","CARRERA 40 FRENTE 28C 10","NINGUNO","No informa","ATROPELLO","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.187164 4.079909)"
"2,025","2025/04/28","lunes","05:01:00","URBANA","CARRERA 28A 8-05","NINGUNO","SAN ANTONIO","ATROPELLO","PARTICULAR","NO INFORMA","AUTOMOVIL","POINT (-76.193753 4.100792)"
"2,025","2025/04/30","miercoles","13:30:00","URBANA","CARRERA 40 FRENTE AL PREDIO 45-125","NINGUNO","COMUNA 1","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.186121 4.083899)"
"2,025","2025/04/30","miercoles","16:30:00","URBANA","CALLE 48 FRENTE 21 -100","NINGUNO","COMUNA 5","CHOQUE","PARTICULAR","NO INFORMA","AUTOMOVIL","POINT (-76.20377 4.067854)"
"2,025","2025/04/30","miercoles","16:30:00","URBANA","CARRERA 24 CALLE 24","NINGUNO","CENTRO","CHOQUE","PARTICULAR","NO INFORMA","AUTOMOVIL","POINT (-76.198325 4.087326)"
"2,025","2025/05/01","jueves","12:20:00","URBANA","CARRERA 22 # 14-07","NINGUNO","LA CAMPI„A","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.204393 4.070662)"
"2,025","2025/05/01","jueves","19:35:00","URBANA","TRASNVERSAL 12 CON CALLE 6","NINGUNO","COMUNA 9","ATROPELLO","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.204393 4.070662)"
"2,025","2025/05/03","sabado","13:40:00","URBANA","CALLE 28 CARRERA 24","NINGUNO","COMUNA 4","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.202442 4.070409)"
"2,025","2025/05/05","lunes","08:00:00","URBANA","CALLE 23 CARRERA 25","NINGUNO","ESCOBAR","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.200969 4.070444)"
"2,025","2025/05/07","miercoles","11:50:00","URBANA","CARRERA 22 CALLE 38","NINGUNO","LA MERCED","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.193856 4.07471)"
"2,025","2025/05/07","miercoles","20:15:00","URBANA","CARRERA 25 CALLE 41A","NINGUNO","PRINCIPE","CHOQUE","PARTICULAR","NO INFORMA","CAMIONETA","POINT (-76.200562 4.071523)"
"2,025","2025/05/09","viernes","13:10:00","URBANA","CALLE 26 CARRERA 30","NINGUNO","CENTRO","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.187738 4.096151)"
"2,025","2025/05/10","sabado","10:30:00","URBANA","CARRERA 26 CALLE 24","NINGUNO","COMUNA 4","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.199248 4.072127)"
"2,025","2025/05/10","sabado","13:59:00","URBANA","CALLE 34 CARRERA 23","NINGUNO","LA MERCED","CHOQUE","PARTICULAR","NO INFORMA","CAMIONETA","POINT (-76.202849 4.071498)"
"2,025","2025/05/11","domingo","05:55:00","URBANA","CARRERA 40 FRENTE PICACHO","NINGUNO","RANCHO PANORAMA","CHOQUE","PARTICULAR","NO INFORMA","CAMIONETA","POINT (-76.187738 4.096151)"
"2,025","2025/05/14","miercoles","13:30:00","URBANA","CALLE 21 CARRERA 18","NINGUNO","No informa","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.208578 4.069002)"
"2,025","2025/05/19","lunes","22:36:00","URBANA","CALLE 26 CARRERA 30","NINGUNO","COMUNA 2","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.187738 4.096151)"
"2,025","2025/05/20","martes","14:20:00","URBANA","CARRERA 22 CALLE 15","NINGUNO","MARACAIBO","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.204393 4.070662)"
"2,025","2025/05/22","jueves","06:30:00","URBANA","CALLE 22 CARRERA 16 ESQUINA","NINGUNO","No informa","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.202442 4.070409)"
"2,025","2025/05/23","viernes","16:30:00","URBANA","TRASNVERSAL 12 6A-28","NINGUNO","VILLA COLOMBIA","CHOQUE","PARTICULAR","NO INFORMA","CAMIONETA","POINT (-76.200969 4.070444)"
"2,025","2025/05/24","sabado","18:00:00","URBANA","CARRERA 40 FRENTE 28C 10","NINGUNO","No informa","ATROPELLO","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.193856 4.07471)"
"2,025","2025/05/25","domingo","14:00:00","URBANA","CARRERA 3 CALLE 24","NINGUNO","COMUNA 7","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.212016 4.091719)"
"2,025","2025/05/25","domingo","15:00:00","URBANA","CARRERA 28B CON 12","NINGUNO","EL BOSQUE","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.200562 4.071523)"
"2,025","2025/05/01","jueves","23:30:00","URBANA","CARRERA 28A CALLE 19","NINGUNO","VILLA NUEVA","ATROPELLO","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.192623 4.103258)"
"2,025","2025/05/24","sabado","18:00:00","URBANA","CARRERA 40 FRENTE 28C 10","NINGUNO","No informa","ATROPELLO","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.187738 4.096151)"
"2,025","2025/05/25","domingo","14:00:00","URBANA","CARRERA 3 CALLE 24","NINGUNO","No informa","CHOQUE","PARTICULAR","NO INFORMA","BUSETA","POINT (-76.212016 4.091719)"
"2,025","2025/05/26","lunes","15:00:00","URBANA","TRASNVERSAL 12 PARCELACION BELEN","NINGUNO","COMUNA 3","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.199248 4.072127)"
"2,025","2025/05/24","sabado","20:35:00","URBANA","CARRERA 40 FRENTE 32-17","NINGUNO","COMUNA 1","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.202849 4.071498)"
"2,025","2025/05/30","viernes","09:20:00","URBANA","CARRERA 22 CALLE 30A","NINGUNO","No informa","CHOQUE","PARTICULAR","NO INFORMA","AUTOMOVIL","POINT (-76.201162 4.081785)"
"2,025","2025/05/30","viernes","12:30:00","URBANA","CARRERA 21A 34-56","NINGUNO","SAJONIA","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.201408 4.079533)"
"2,025","2025/05/31","sabado","13:30:00","URBANA","CARRERA 24  CALLE 44","NINGUNO","NUEVO PRINCIPE","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.202442 4.070409)"
"2,025","2025/05/31","sabado","12:30:00","URBANA","CARRERA 30 CALLE 38","NINGUNO","COMUNA 1","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.193856 4.07471)"
"2,025","2025/05/31","sabado","23:50:00","URBANA","CARRERA 40 CALLE 48","NINGUNO","No informa","PERDIDA CONTROL","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.190078 4.074848)"
"2,025","2025/06/06","viernes","12:00:00","URBANA","TRASNVERSAL 12 39A 35","NINGUNO","TERMINAL DE TRANSPORTE","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.200969 4.070444)"
"2,025","2025/06/07","sabado","20:40:00","URBANA","CARRERA 34 CALLE 37","NINGUNO","COMUNA 1","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.19018 4.0869)"
"2,025","2025/06/09","lunes","13:37:00","URBANA","CALLE 25 CARRERA 24","NINGUNO","CENTRO","CHOQUE","PARTICULAR","NO INFORMA","PATINETA ELECTRICA","POINT (-76.202442 4.070409)"
"2,025","2025/06/10","martes","14:00:00","URBANA","CALLE 27 CON CARRERA 29","NINGUNO","CENTRO","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.208578 4.069002)"
"2,025","2025/06/12","jueves","19:50:00","URBANA","CALLE 25 CARRERA 15","NINGUNO","COMUNA 5","ATROPELLO","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.205453 4.089002)"
"2,025","2025/06/13","viernes","12:30:00","URBANA","CARRERA 40 FRENTE 13 63","NINGUNO","COMUNA 3","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.187738 4.096151)"
"2,025","2025/06/13","viernes","18:00:00","URBANA","CALLE27 18 66","NINGUNO","COMUNA 6","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.204393 4.070662)"
"2,025","2025/06/14","sabado","15:55:00","URBANA","CALLE 28 CARRERA 27","NINGUNO","COMUNA 4","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.195981 4.094496)"
"2,025","2025/06/16","lunes","23:10:00","URBANA","CALLE 26 CARRERA 26","NINGUNO","CENTRO","CHOQUE","PARTICULAR","NO INFORMA","AUTOMOVIL","POINT (-76.199248 4.072127)"
"2,025","2025/06/18","miercoles","19:40:00","URBANA","CARRERA 32 CALLE 26","NINGUNO","COMUNA 2","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.189768 4.090183)"
"2,025","2025/06/19","jueves","09:30:00","URBANA","CARRERA 30 35 35","NINGUNO","No informa","PERDIDA CONTROL","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.187738 4.096151)"
"2,025","2025/06/20","viernes","16:05:00","URBANA","CALLE 28 CARRERA 34","NINGUNO","No informa","CHOQUE","PARTICULAR","NO INFORMA","AUTOMOVIL","POINT (-76.19018 4.0869)"
"2,025","2025/06/22","domingo","23:22:00","URBANA","CALLE 27 CARRERA 34","NINGUNO","FRANCISCANOS","CHOQUE","PARTICULAR","NO INFORMA","CAMIONETA","POINT (-76.19018 4.0869)"
"2,025","2025/06/23","lunes","14:50:00","URBANA","CALLE 27 CARRERA 34","NINGUNO","COMUNA 2","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.19018 4.0869)"
"2,025","2025/06/24","martes","15:11:00","URBANA","CARRERA 30 CALLE 30","NINGUNO","VICTORIA","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.199015 4.081951)"
"2,025","2025/06/28","sabado","15:10:00","URBANA","CARRERA 34  CALLE 28","NINGUNO","VICTORIA","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.19018 4.0869)"
"2,025","2025/06/28","sabado","20:40:00","URBANA","CALLE 27 VIA NARI„O","NINGUNO","NARI„O","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.212016 4.091719)"
"2,025","2025/06/05","jueves","13:29:00","URBANA","CALLE 13 40-90","NINGUNO","LA CRUZ","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.198728 4.096398)"
"2,025","2025/06/04","miercoles","13:10:00","URBANA","TRANSVERSAL 7A DIAGONAL 23","NINGUNO","COMUNA 8","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.199248 4.072127)"
"2,025","2025/06/01","domingo","02:45:00","URBANA","CARRERA 26A 42-07","NINGUNO","AVENIDA CALI","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.198551 4.073794)"
"2,025","2025/07/01","martes","No informa","URBANA","CARRERA 21A 34 56","NINGUNO","No informa","NO INFORMA","NO INFORMA","NO INFORMA","NO INFORMA","POINT (-76.201408 4.079533)"
"2,025","2025/07/01","martes","06:30:00","URBANA","CALLE 34 CARRERA 34","NINGUNO","VICTORIA","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.19018 4.0869)"
"2,025","2025/07/01","martes","20:21:00","URBANA","CARRERA 28A FRENTE AL 10-21","NINGUNO","COMUNA 3","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.200562 4.071523)"
"2,025","2025/07/02","miercoles","15:00:00","URBANA","PUENTE TRANSVERSAL 12","NINGUNO","TRASVERSAL 12","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.187738 4.096151)"
"2,025","2025/07/03","jueves","21:15:00","URBANA","CARRERA 34 CALLE 26","NINGUNO","ALVERNIA","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.19018 4.0869)"
"2,025","2025/07/03","jueves","21:25:00","URBANA","CARRERA 40 SALIDA NORTE","NINGUNO","COMUNA 3","VOLCAMIENTO","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.202849 4.071498)"
"2,025","2025/07/05","sabado","12:42:00","URBANA","CARRERA 40 CALLE 30","NINGUNO","COMUNA 1","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.199015 4.081951)"
"2,025","2025/07/05","sabado","16:18:00","URBANA","CALLE 27 6W 49","NINGUNO","COMUNA 7","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.185569 4.082337)"
"2,025","2025/07/06","domingo","08:15:00","URBANA","TRASNVERSAL 12 CASA HUERTAS","NINGUNO","CASA HUERTAS","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.201408 4.079533)"
"2,025","2025/07/06","domingo","03:10:00","URBANA","CALLE 28 CARRERA 25","NINGUNO","COMUNA 4","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.200969 4.070444)"
"2,025","2025/07/07","lunes","09:13:00","URBANA","CARRERA 26 CALLE 32","NINGUNO","COMUNA 5","CHOQUE","PARTICULAR","CON HERIDOS","AUTOMOVIL","POINT (-76.199248 4.072127)"
"2,025","2025/07/09","miercoles","13:50:00","URBANA","CARRERA 40 A RESTAURANTE SANTA LUCIA","NINGUNO","ALVERNIA","CHOQUE","PARTICULAR","CON HERIDOS","AUTOMOVIL","POINT (-76.187738 4.096151)"
"2,025","2025/07/10","jueves","07:34:00","URBANA","CALLE 27 3 OESTE","NINGUNO","COMUNA 6","CHOQUE","PARTICULAR","CON HERIDOS","AUTOMOVIL","POINT (-76.214317 4.092122)"
"2,025","2025/07/10","jueves","06:59:00","URBANA","CARRERA 38 CALLE 29","NINGUNO","COMUNA 1","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.186355 4.091122)"
"2,025","2025/07/20","domingo","17:40:00","URBANA","CALLE 5B 18 95","NINGUNO","SAN LUIS","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.198932 4.099731)"
"2,025","2025/07/20","domingo","17:40:00","URBANA","CARRERA 8 CON CALLE 24 ESQUINA","NINGUNO","LAS AMERICAS","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.212016 4.091719)"
"2,025","2025/07/21","lunes","17:12:00","URBANA","CARRERA 34 CALLE 28","NINGUNO","COMUNA 1","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.19018 4.0869)"
"2,025","2025/07/22","martes","22:55:00","URBANA","TRASNVERSAL 12 CALLE 6","NINGUNO","COMUNA 9","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.201162 4.081785)"
"2,025","2025/07/24","jueves","14:50:00","URBANA","CALLE 27 CARRERA 5 OESTE","NINGUNO","VIA RIOFRIO","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.21623 4.091898)"
"2,025","2025/07/25","viernes","13:47:00","URBANA","CARRERA 33 A CALLE20A","NINGUNO","COMUNA 2","CHOQUE","PARTICULAR","NO INFORMA","AUTOMOVIL","POINT (-76.202442 4.070409)"
"2,025","2025/07/26","sabado","22:02:00","URBANA","CARRERA26A CALLE 41A ESQUINA","NINGUNO","No informa","CHOQUE","PARTICULAR","NO INFORMA","AUTOMOVIL","POINT (-76.200969 4.070444)"
"2,025","2025/07/28","lunes","23:30:00","URBANA","PARQUE DE LOS 5000 METROS","NINGUNO","BOSQUES DE MARA","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.193856 4.07471)"
"2,025","2025/06/17","martes","12:30:00","URBANA","CARRERA 22 CALLE 29","NINGUNO","SAJONIA","PERDIDA CONTROL","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.199705 4.087903)"
"2,025","2025/05/30","viernes","09:20:00","URBANA","CARRERA 22 CALLE 30A","NINGUNO","COMUNA 5","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.201162 4.081785)"
"2,025","2025/06/10","martes","12:30:00","URBANA","CALLE 25 CARRERA 32A","NINGUNO","ALVERNIA","CHOQUE","PARTICULAR","NO INFORMA","AUTOMOVIL","POINT (-76.192052 4.086265)"
"2,025","2025/08/05","martes","18:05:00","URBANA","CARRERA 25B CALLE 13A","NINGUNO","PRINCIPE","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.187738 4.096151)"
"2,025","2025/08/06","miercoles","21:00:00","URBANA","CALLE 27 FRENTE CAI","NINGUNO","PUEBLO NUEVO","CHOQUE","PARTICULAR","CON HERIDOS","AUTOMOVIL","POINT (-76.199248 4.072127)"
"2,025","2025/08/09","sabado","09:00:00","URBANA","CARRERA 21 CALLE 34 ESQUINA","NINGUNO","SAJONIA","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.202849 4.071498)"
"2,025","2025/08/09","sabado","08:30:00","URBANA","TRANSVERSAL 12 28-59","NINGUNO","TRASVERSAL 12","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.20648 4.090791)"
"2,025","2025/08/10","domingo","08:22:00","URBANA","CALLE 25 carrera 38","NINGUNO","ALVERNIA","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.186355 4.091122)"
"2,025","2025/08/15","viernes","13:00:00","URBANA","CARRERA 28A CALLE 9A","NINGUNO","TRASVERSAL 12","CHOQUE","PARTICULAR","CON HERIDOS","AUTOMOVIL","POINT (-76.200969 4.070444)"
"2,025","2025/08/15","viernes","16:50:00","URBANA","CALLE 33 CARRERA 41","NINGUNO","RETIRO","CHOQUE","PARTICULAR","CON HERIDOS","MOTOCICLETA","POINT (-76.188985 4.075442)"
"2,025","2025/08/16","sabado","11:50:00","URBANA","TRASNVERSAL 12 CALLE 22","NINGUNO","TRASVERSAL 12","CHOQUE","PARTICULAR","NO INFORMA","AUTOMOVIL","POINT (-76.187738 4.096151)"
"2,025","2025/08/16","sabado","16:30:00","URBANA","CARRERA 21 CALLE 5","NINGUNO","SAJONIA","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.204393 4.070662)"
"2,025","2025/08/16","sabado","15:30:00","URBANA","CALLE 26 CARRERA 33A","NINGUNO","CENTRO","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.193694 4.073996)"
"2,025","2025/08/19","martes","15:35:00","URBANA","CALLE 41A CARRERA 25","NINGUNO","CENTRO","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.200562 4.071523)"
"2,025","2025/08/21","jueves","17:25:00","URBANA","CALLE 27 3W 37W","NINGUNO","PUEBLO NUEVO","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.208578 4.069002)"
"2,025","2025/08/26","martes","07:00:00","URBANA","CALLE 25 CARRERA 24","NINGUNO","ALVERNIA","CHOQUE","PARTICULAR","NO INFORMA","AUTOMOVIL","POINT (-76.202442 4.070409)"
"2,025","2025/08/27","miercoles","13:05:00","URBANA","TRASNVERSAL 12 CARRERA 13","NINGUNO","TRASVERSAL 12","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.187738 4.096151)"
"2,025","2025/08/27","miercoles","23:20:00","URBANA","TRASNVERSAL 12 CARRERA 28A","NINGUNO","TRASVERSAL 12","CHOQUE","PARTICULAR","NO INFORMA","AUTOMOVIL","POINT (-76.204393 4.070662)"
"2,025","2025/08/28","jueves","06:20:00","URBANA","CALLE 25 CARRERA 33A","NINGUNO","ALVERNIA","PERDIDA CONTROL","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.193694 4.073996)"
"2,025","2025/08/28","jueves","12:50:00","URBANA","CALLE 25 CARRERA 10","NINGUNO","ALVERNIA","CHOQUE","PARTICULAR","NO INFORMA","MOTOCICLETA","POINT (-76.203164 4.097044)"
"2,025","2025/08/31","domingo","02:30:00","URBANA","CALLEJON MORALES CARRERA 30","NINGUNO","MARACAIBO","CHOQUE","PUBLICO","NO INFORMA","AUTOMOVIL","POINT (-76.201408 4.079533)"
